pers_id,comp_id,join_date
7c532013-b2bf-4101-bdbb-13cb80f6e4bc,8ad6f04a-40f9-4f08-8461-b7ea97463da4,2020-08-19
54fe7213-63e5-44c3-8106-46236bec7971,5e345a92-4ffd-4572-891d-22486ba4b407,2020-03-02
e8e801c6-36f3-455f-a7f9-783e391d1b16,4200b7db-3efb-4030-8e41-abbde33b805a,2022-09-26
1e8f4c5f-f841-45e5-814e-16e13677b233,4fa826df-bb42-434f-b76b-6d734189f1ac,2024-08-12
6a5d67ea-80bf-4d64-98ea-da933ea1e24e,517e0f46-f709-4419-9202-25c2d8735054,2023-06-24
2e815d49-a146-46ec-aa0e-c895f9ed63fd,c3b804b7-246d-42e1-b989-054ff01b3a1c,2023-06-17
2d6dbccc-2757-4345-8881-abb54aa2534f,bea4c893-430b-49bf-88ac-e2048900711f,2024-02-05
ca019f33-eeea-405f-a7df-59cfcbe31306,90bba168-1638-4f70-8ee3-39ca418b24ce,2023-04-25
b6895e19-e2b0-4263-ad15-020ae51e8c1b,c41d86ea-8607-45f2-9ac7-74defddfb261,2020-07-13
0e0daf4d-6241-4747-b8b3-58e2ab57fe4d,622182ef-94ac-44f5-aa4a-375ef6ed11b0,2024-12-17
4c6e3106-0766-49e5-97d6-ae920ea9a4d8,c155df1e-5597-4a39-a8f3-3ea3c79ce566,2024-11-08
3b7c6938-1cbd-4695-99fc-f67353e429a4,f5025c4f-f8f6-453b-8dcc-9d90406f337a,2021-03-05
0626d95e-e322-4eb5-9cfa-a5d16ecb5f55,8ce7dc74-05a4-44c2-91ee-8c13f809788b,2023-09-25
6e5d3796-4748-492d-a520-97feb3fd80b9,87fb4309-30e3-459d-8e68-d899fd6c49dc,2023-11-21
c8d6b45f-d831-415c-af08-3a8bc6f252ac,eca6ac44-e89f-4f23-85ad-80f9f878b041,2020-04-05
dbbe1d07-cf34-470e-939c-b7262ccb6800,b0a97310-4c3e-4a89-940c-366b7cb87fd3,2021-08-07
6f5d5801-c28f-4be6-9595-4cf88ebc5a04,3606545e-dcff-428e-bbac-b6f00eb4c296,2023-06-14
11b03672-85e5-4186-b8ce-3b8245abb6c0,11130fd8-8444-4075-a2a6-c0190f3d1284,2023-11-01
cb280f22-16ef-468d-9c80-38f31fe09046,b27fe981-db75-4b73-b31d-e7d233287af8,2024-01-10
3abf5d3e-4038-4b08-be5f-5f3d26969101,776f60f2-3484-430d-b0ef-79200f5110c8,2022-02-23
762d5dd4-2fcd-4779-a20f-79119b880d70,0076c15c-1ab1-45cc-a016-1cd027c6b6fd,2023-04-21
e5986d40-0422-4244-aae3-43d922bdc79d,4202e6bf-4be6-4e38-8a65-91e1c91c5230,2021-09-16
b5496f71-54e3-4b35-bcc6-5dd5bd740aa7,8867dca4-d5de-401d-a649-fb9417d54e17,2021-06-03
513a8142-db66-43ea-8ce8-0fbad828eca1,2d1c6abd-6f8b-4f9d-8df0-9329781b5474,2023-06-27
b0802028-288f-42f8-9d17-9411e95eaacf,da19ecc7-b8d5-4cc6-8e9c-456b1d08b184,2022-05-15
8a0adb73-ed69-407b-87ad-dfec9c5049c2,76c96b6b-79d5-4ebe-a750-83055a14cbcc,2023-07-11
483d1566-5956-4c6e-bcb5-4c641a5b42d4,99bb94b7-6693-4e83-84e8-3e98d12c625b,2021-02-17
991e6e46-04d6-44a2-8f07-7c0145013541,f031ad55-40cd-400d-a581-eb2b0c5b2c54,2024-05-17
f80e74bb-9b1a-4b72-b1cf-49b3c50c0ed0,9031530d-1f43-487a-aa48-fc19039f56e6,2022-10-15
a22daa47-8fcc-485f-b7b6-0fa04e2e6b67,e1b3dfea-d344-4df8-afaa-7aeef2df5c23,2022-06-13
d9f7a586-2a18-42df-b90e-5cf7cc74e2fa,ef628b4c-531b-482c-89dd-64a662a9a399,2021-07-11
1dd441ba-2594-401e-9b37-d830e3bf900d,5ceb6e95-b572-477d-bc42-1fb1f309d68e,2020-12-07
a80def38-697e-4b0c-a897-c05e12cdf996,5f33c5be-c442-4fe1-ac38-4cfe555c0530,2021-06-12
78ad4622-d89b-4591-a7f8-8829f2101767,b0a97310-4c3e-4a89-940c-366b7cb87fd3,2024-01-16
39cdbc4f-3a25-401e-bcc6-37566a510eca,5ede804a-83b8-4e30-a738-6f52234a8f77,2021-08-29
5dead6ad-ae86-4751-a147-cfd3cf934325,1f2bf3b3-7c14-4697-bb28-7f82268f39ba,2024-11-14
f7e02c21-3ec6-492e-a172-e53310ba859b,d6ea201b-a7e4-420d-b512-546deea2d469,2023-10-28
72b35480-39fd-4b78-9f0d-3d6225fcfbe1,f1766b56-112d-4208-8452-dda715b002af,2022-06-29
51a76e7a-bb01-4173-8c76-0c9991194ce9,37086806-1d80-4792-b0c5-2e3c906f4c0e,2024-03-06
bc291ae8-f3e4-40cb-a9ee-dbbeb1ac01a0,ef2f6f3e-91a0-410b-99bc-8fa2b1c337e9,2024-04-11
fec45d8d-b16c-4300-a80c-62800fe66c4c,290f8348-d490-4d6c-94c3-4764586234c7,2023-06-30
ffc4fba3-abed-4510-aa0d-23b353ae18ad,be6d7084-6827-40a6-93b8-24bf008e70a6,2024-06-06
aee65bd4-79bb-4271-8029-6208abf57948,9e4927ad-0c5e-4636-a007-88d67a37b459,2025-02-05
f78da916-0573-4082-b075-b4d75ea5e4af,9c84a0d6-8abf-4c6d-93b0-1dc8bcb6221e,2020-03-03
3d1c702f-575c-4bb5-8ef0-939f451e20f6,b905c148-f73e-4041-989b-2c41589edeca,2023-07-15
18260abf-0124-4de5-b80e-fc25a69ddf41,63e6df03-aca4-49b3-a959-9d6dae1ec101,2022-09-28
258c1a7b-59e6-434d-a7a4-7c3abcc7f7cc,a892a683-35f3-478f-a474-eb23dee06dcd,2020-11-14
0b975490-2074-465b-bef0-654009589bb8,40578070-d180-4c5b-b45f-930f18c89bf0,2021-08-07
0b0417ed-8e71-40a2-bcd2-68ea0e517d54,890a8d22-96d8-4d2c-a7b7-5cb282bfb0c3,2023-01-06
2ebc4471-c9d6-4aec-bee4-898b1d4c7e3e,6469941b-a322-4b35-b2fe-ebbef7a613ce,2020-07-14
06751c3c-bdc1-4867-85cd-bc48b56c0dab,a5aa343d-8cf5-4d07-a825-0ddb1910840f,2024-03-14
1d822a6c-c7e9-47ec-9eb4-5dbe0ab8f8b2,88244a2d-566c-4adc-a016-4de0922cd61a,2022-09-20
854b6020-eb27-4b16-ae81-3375e6bff0fb,08dd8011-fd73-499d-9a32-ae8338e37ae2,2021-11-22
1a1b46fd-31c3-40cb-9af1-621a8104dc58,984844d8-c851-4612-8ca0-08aed4133010,2024-01-22
2a4f6c15-d6d7-4f5d-8ad2-4ce89eeca467,b72f1291-29a8-464d-9cf0-240e2b7bdc27,2024-11-21
3b955331-c8a0-47b2-9e7f-4e147dc769d1,405795af-e2a9-4b5d-b40a-fd84848934e8,2021-09-19
23c0d9f3-5944-42a2-b65d-a6e35e72c836,147b3e61-b43f-404e-9be6-450e268079e1,2020-07-26
00539539-6df4-488d-ae8b-4a06c179e9d4,1e2286f6-4c64-4ff9-8650-0f1b75a6c7c3,2020-11-22
c2cabe9e-7f7f-4746-8e6c-3410c43ebeb5,1c436b6f-2eee-42a4-8855-bbce3c8e0dbb,2022-11-09
929f2aec-fed1-4948-95f2-a5f41d276248,c3258fb1-69f3-4365-902e-a34955193ce7,2023-09-09
c15216a8-1c32-4494-9e91-b230cb509078,658cf608-aeab-4578-9cb6-c67810a159a8,2021-02-28
2f6c50c1-b25a-4330-92db-8f19f51f1a80,b185d25d-1436-42b7-8797-ab5a9e93a598,2020-09-21
d6c0960d-5e70-4d59-8ad9-3036521f972d,14f403b9-c8b4-47e8-b40d-ca2650ad603a,2021-02-18
b5163b12-9304-4dcf-9582-589bc367345e,6409744e-9650-4739-b34b-4bd424b34f8d,2023-02-18
5104c123-b1ff-405d-b6ce-be6d189905a7,0883c21e-5846-4c41-9035-471a5543867e,2023-06-10
374f4d9f-94e1-4b6b-b5e0-8334480fd07c,50a575b8-3539-4426-8a05-8516b48bcb22,2021-09-03
9c5bb679-055e-4c78-b298-ef64746d3dec,9a7dfe0d-508c-403b-b8f8-dda825bb2419,2022-12-01
7c2309a4-c0e9-49fe-9d83-aac95ee89a76,ecd9fdb6-1da0-45ee-aa64-91b75a3657dc,2022-06-03
6b1ff392-cd8f-40d2-9c95-1cd337d481d3,cf2956e0-098b-4165-a357-e224d95ab165,2020-02-11
dc3db5fe-eee1-4c26-8ce3-b63a96c8a0c9,9601bf80-e72e-4cc1-b346-4d8d57ff5ef1,2022-06-24
e486b846-7c76-4485-8ed4-e136553343a4,edebdd2e-7306-494f-9856-59e39b8ac79f,2024-05-20
8ac689e6-7113-414c-813d-8fafd6365844,f8e4ef59-0770-4a53-ac27-9c9a342697c2,2021-09-27
278aba4c-e427-4c84-a9a8-ef136788e4d3,61c66c3a-758f-48d5-befc-9f575548078f,2021-12-02
18a13515-9e5b-48f1-9b81-161ac8f58793,59183d9e-bb4c-4b83-b2d0-7f7fa78dc2f4,2025-01-18
ed2cb0ff-8504-44a7-a39f-4dffaae549f5,26437714-359e-483a-9637-ec195d5d19ce,2021-04-09
cb2a7bd8-f373-462f-a3f4-006dc4ca15bf,7ff4057d-239a-498d-bf60-3a6a3c613541,2023-11-23
cdaa8304-edb8-4c82-8ad2-b8129bb942bb,4befa079-ed9e-40d7-82d4-d190cc55eb79,2021-05-12
1a66de73-20d1-4474-898e-367951d163c5,b2547039-eabb-423a-9112-dab4c1e025a3,2022-06-30
6d093fba-bbcf-4808-a49b-f646bf18481b,322e74c5-6c4b-40b0-8b35-758ce8bac52c,2023-03-25
ba559994-2c1f-47ae-9d1a-af85c3739e10,b51f1f0a-1e52-45dd-a9ea-03e2e76c7341,2021-11-26
